"","Id","ActivityDate","TotalSteps","TotalDistance","TrackerDistance","LoggedActivitiesDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","Dia_semana"
"190",2026352035,"4/16/2016",2547,1.58000004291534,1.58000004291534,0,0,0,1.58000004291534,0,0,0,150,728,1373,"sábado"
"191",2026352035,"4/17/2016",838,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,60,1053,1214,"domingo"
"192",2026352035,"4/18/2016",3325,2.05999994277954,2.05999994277954,0,0,0,2.05999994277954,0,0,0,182,1062,1419,"lunes"
"193",2026352035,"4/19/2016",2424,1.5,1.5,0,0,0,1.5,0,0,0,141,785,1356,"martes"
"194",2026352035,"4/20/2016",7222,4.48000001907349,4.48000001907349,0,0,0,4.48000001907349,0,0,0,327,623,1667,"miércoles"
"195",2026352035,"4/21/2016",2467,1.52999997138977,1.52999997138977,0,0,0,1.52999997138977,0,0,0,153,749,1370,"jueves"
"196",2026352035,"4/22/2016",2915,1.80999994277954,1.80999994277954,0,0,0,1.80999994277954,0,0,0,162,712,1399,"viernes"
"197",2026352035,"4/23/2016",12357,7.71000003814697,7.71000003814697,0,0,0,7.71000003814697,0,0,0,432,458,1916,"sábado"
"198",2026352035,"4/24/2016",3490,2.16000008583069,2.16000008583069,0,0,0,2.16000008583069,0,0,0,164,704,1401,"domingo"
"199",2026352035,"4/25/2016",6017,3.73000001907349,3.73000001907349,0,0,0,3.73000001907349,0,0,0,260,821,1576,"lunes"
"200",2026352035,"4/26/2016",5933,3.6800000667572,3.6800000667572,0,0,0,3.6800000667572,0,0,0,288,1018,1595,"martes"
"201",2026352035,"4/27/2016",6088,3.76999998092651,3.76999998092651,0,0,0,3.76999998092651,0,0,0,286,586,1593,"miércoles"
"202",2026352035,"4/28/2016",6375,3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,331,626,1649,"jueves"
"203",2026352035,"4/29/2016",7604,4.71000003814697,4.71000003814697,0,0,0,4.71000003814697,0,0,0,352,492,1692,"viernes"
"204",2026352035,"4/30/2016",4729,2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,233,594,1506,"sábado"
"205",2026352035,"5/1/2016",3609,2.27999997138977,2.27999997138977,0,0,0,2.27999997138977,0,0,0,191,716,1447,"domingo"
"206",2026352035,"5/2/2016",7018,4.34999990463257,4.34999990463257,0,0,0,4.34999990463257,0,0,0,355,716,1690,"lunes"
"207",2026352035,"5/3/2016",5992,3.72000002861023,3.72000002861023,0,0,0,3.72000002861023,0,0,0,304,981,1604,"martes"
"208",2026352035,"5/4/2016",6564,4.07000017166138,4.07000017166138,0,0,0,4.07000017166138,0,0,0,345,530,1658,"miércoles"
"209",2026352035,"5/5/2016",12167,7.53999996185303,7.53999996185303,0,0,0,7.53999996185303,0,0,0,475,479,1926,"jueves"
"210",2026352035,"5/6/2016",8198,5.07999992370605,5.07999992370605,0,0,0,5.07999992370605,0,0,0,383,511,1736,"viernes"
"211",2026352035,"5/7/2016",4193,2.59999990463257,2.59999990463257,0,0,0,2.59999990463257,0,0,0,229,665,1491,"sábado"
"212",2026352035,"5/8/2016",5528,3.45000004768372,3.45000004768372,0,0,0,3.45000004768372,0,0,0,258,610,1555,"domingo"
"213",2026352035,"5/9/2016",10685,6.61999988555908,6.61999988555908,0,0,0,6.59999990463257,0,0,0,401,543,1869,"lunes"
"214",2026352035,"5/10/2016",254,0.159999996423721,0.159999996423721,0,0,0,0.159999996423721,0,0,0,17,1002,1141,"martes"
"215",2026352035,"5/11/2016",8580,5.32000017166138,5.32000017166138,0,0,0,5.32000017166138,0,0,0,330,569,1698,"miércoles"
"216",2026352035,"5/12/2016",8891,5.51000022888184,5.51000022888184,0,0,0,5.51000022888184,0,0,0,343,330,1364,"jueves"
"217",2320127002,"4/12/2016",10725,7.48999977111816,7.48999977111816,0,1.16999995708466,0.310000002384186,6.01000022888184,0,13,9,306,1112,2124,"martes"
"218",2320127002,"4/13/2016",7275,4.90000009536743,4.90000009536743,0,0,0,4.90000009536743,0,0,0,335,1105,2003,"miércoles"
"219",2320127002,"4/14/2016",3973,2.6800000667572,2.6800000667572,0,0,0,2.6800000667572,0,0,0,191,1249,1696,"jueves"
"220",2320127002,"4/15/2016",5205,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,245,1195,1801,"viernes"
"221",2320127002,"4/16/2016",5057,3.41000008583069,3.41000008583069,0,0,0,3.40000009536743,0,0,0,195,1245,1724,"sábado"
"222",2320127002,"4/17/2016",6198,4.17999982833862,4.17999982833862,0,0,0,4.17999982833862,0,0,0,249,1191,1852,"domingo"
"223",2320127002,"4/18/2016",6559,4.42000007629395,4.42000007629395,0,0,0.259999990463257,4.1399998664856,0,0,7,260,1173,1905,"lunes"
"224",2320127002,"4/19/2016",5997,4.03999996185303,4.03999996185303,0,0,0.379999995231628,3.66000008583069,0,0,11,228,1201,1811,"martes"
"225",2320127002,"4/20/2016",7192,4.84999990463257,4.84999990463257,0,0,0.490000009536743,4.34000015258789,0,0,11,283,1146,1922,"miércoles"
"226",2320127002,"4/21/2016",3404,2.28999996185303,2.28999996185303,0,0.0599999986588955,0.419999986886978,1.80999994277954,0,1,10,127,1302,1610,"jueves"
"227",2320127002,"4/22/2016",5583,3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,266,1174,1851,"viernes"
"228",2320127002,"4/23/2016",5079,3.42000007629395,3.42000007629395,0,0,0,3.42000007629395,0,0,0,242,1129,1804,"sábado"
"229",2320127002,"4/24/2016",4165,2.80999994277954,2.80999994277954,0,0,0,2.79999995231628,0,0,0,204,1236,1725,"domingo"
"230",2320127002,"4/25/2016",3588,2.42000007629395,2.42000007629395,0,0.230000004172325,0.200000002980232,1.99000000953674,0,3,5,152,1280,1654,"lunes"
"231",2320127002,"4/26/2016",3409,2.29999995231628,2.29999995231628,0,0,0,2.29999995231628,0,0,0,147,1293,1632,"martes"
"232",2320127002,"4/27/2016",1715,1.1599999666214,1.1599999666214,0,0,0,1.1599999666214,0,0,0,82,1358,1481,"miércoles"
"233",2320127002,"4/28/2016",1532,1.02999997138977,1.02999997138977,0,0,0,1.02999997138977,0,0,0,76,1364,1473,"jueves"
"234",2320127002,"4/29/2016",924,0.620000004768372,0.620000004768372,0,0,0,0.620000004768372,0,0,0,45,1395,1410,"viernes"
"235",2320127002,"4/30/2016",4571,3.07999992370605,3.07999992370605,0,0,0,3.0699999332428,0,0,0,234,1206,1779,"sábado"
"236",2320127002,"5/1/2016",772,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,40,1400,1403,"domingo"
"237",2320127002,"5/2/2016",3634,2.45000004768372,2.45000004768372,0,0.360000014305115,0.209999993443489,1.87999999523163,0,5,6,123,1306,1613,"lunes"
"238",2320127002,"5/3/2016",7443,5.01999998092651,5.01999998092651,0,1.49000000953674,0.370000004768372,3.16000008583069,0,20,10,206,1204,1878,"martes"
"239",2320127002,"5/4/2016",1201,0.810000002384186,0.810000002384186,0,0,0,0.810000002384186,0,0,0,52,1388,1426,"miércoles"
"240",2320127002,"5/5/2016",5202,3.50999999046326,3.50999999046326,0,0,0.389999985694885,3.10999989509583,0,0,11,223,1206,1780,"jueves"
"241",2320127002,"5/6/2016",4878,3.28999996185303,3.28999996185303,0,0,0,3.28999996185303,0,0,0,204,1236,1742,"viernes"
"242",2320127002,"5/7/2016",7379,4.96999979019165,4.96999979019165,0,0,0,4.96999979019165,0,0,0,319,1121,1972,"sábado"
"243",2320127002,"5/8/2016",5161,3.48000001907349,3.48000001907349,0,0,0,3.47000002861023,0,0,0,247,1193,1821,"domingo"
"244",2320127002,"5/9/2016",3090,2.07999992370605,2.07999992370605,0,0,0,2.07999992370605,0,0,0,145,1295,1630,"lunes"
"245",2320127002,"5/10/2016",6227,4.19999980926514,4.19999980926514,0,0,0,4.19999980926514,0,0,0,290,1150,1899,"martes"
"246",2320127002,"5/11/2016",6424,4.32999992370605,4.32999992370605,0,0,0,4.32999992370605,0,0,0,300,1140,1903,"miércoles"
"247",2320127002,"5/12/2016",2661,1.78999996185303,1.78999996185303,0,0,0,1.78999996185303,0,0,0,128,830,1125,"jueves"
"248",2347167796,"4/12/2016",10113,6.82999992370605,6.82999992370605,0,2,0.620000004768372,4.19999980926514,0,28,13,320,964,2344,"martes"
"249",2347167796,"4/13/2016",10352,7.01000022888184,7.01000022888184,0,1.6599999666214,1.94000005722046,3.41000008583069,0,19,32,195,676,2038,"miércoles"
"250",2347167796,"4/14/2016",10129,6.69999980926514,6.69999980926514,0,0.0199999995529652,2.74000000953674,3.94000005722046,0,1,48,206,705,2010,"jueves"
"251",2347167796,"4/15/2016",10465,6.92000007629395,6.92000007629395,0,0.0700000002980232,1.41999995708466,5.42999982833862,0,1,24,284,720,2133,"viernes"
"252",2347167796,"4/16/2016",22244,15.0799999237061,15.0799999237061,0,5.44999980926514,4.09999990463257,5.53000020980835,0,66,72,268,968,2670,"sábado"
"253",2347167796,"4/17/2016",5472,3.61999988555908,3.61999988555908,0,0.0799999982118607,0.280000001192093,3.25999999046326,0,1,7,249,508,1882,"domingo"
"254",2347167796,"4/18/2016",8247,5.44999980926514,5.44999980926514,0,0.790000021457672,0.860000014305115,3.78999996185303,0,11,16,206,678,1944,"lunes"
"255",2347167796,"4/19/2016",6711,4.44000005722046,4.44000005722046,0,0,0,4.44000005722046,0,0,7,382,648,2346,"martes"
"256",2347167796,"4/20/2016",10999,7.26999998092651,7.26999998092651,0,0.680000007152557,1.80999994277954,4.78000020980835,0,11,43,269,1011,2198,"miércoles"
"257",2347167796,"4/21/2016",10080,6.75,6.75,0,1.85000002384186,1.52999997138977,3.38000011444092,0,23,26,208,761,2048,"jueves"
"258",2347167796,"4/22/2016",7804,5.15999984741211,5.15999984741211,0,0.560000002384186,1.67999994754791,2.92000007629395,0,9,27,206,781,1946,"viernes"
"259",2347167796,"4/23/2016",16901,11.3699998855591,11.3699998855591,0,2.77999997138977,1.45000004768372,7.15000009536743,0,32,35,360,591,2629,"sábado"
"260",2347167796,"4/24/2016",9471,6.26000022888184,6.26000022888184,0,0,0,6.26000022888184,0,0,0,360,584,2187,"domingo"
"261",2347167796,"4/25/2016",9482,6.38000011444092,6.38000011444092,0,1.26999998092651,0.519999980926514,4.59999990463257,0,15,11,277,653,2095,"lunes"
"262",2347167796,"4/26/2016",5980,3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,227,732,1861,"martes"
"263",2347167796,"4/27/2016",11423,7.57999992370605,7.57999992370605,0,1.86000001430511,0.400000005960464,5.32000017166138,0,26,9,295,623,2194,"miércoles"
"264",2347167796,"4/28/2016",5439,3.59999990463257,3.59999990463257,0,0,0,3.59999990463257,0,0,0,229,764,1854,"jueves"
"265",2347167796,"4/29/2016",42,0.0299999993294477,0.0299999993294477,0,0,0,0.0299999993294477,0,0,0,4,2,403,"viernes"
"266",2873212765,"4/12/2016",8796,5.90999984741211,5.90999984741211,0,0.109999999403954,0.930000007152557,4.88000011444092,0,2,21,356,1061,1982,"martes"
"267",2873212765,"4/13/2016",7618,5.11999988555908,5.11999988555908,0,0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,"miércoles"
"268",2873212765,"4/14/2016",7910,5.32000017166138,5.32000017166138,0,0,0,5.32000017166138,0,0,0,331,1109,1893,"jueves"
"269",2873212765,"4/15/2016",8482,5.69999980926514,5.69999980926514,0,0,0,5.69000005722046,0.00999999977648258,0,0,448,992,2063,"viernes"
"270",2873212765,"4/16/2016",9685,6.65000009536743,6.65000009536743,0,3.10999989509583,0.0199999995529652,3.50999999046326,0.00999999977648258,47,1,305,1087,2148,"sábado"
"271",2873212765,"4/17/2016",2524,1.70000004768372,1.70000004768372,0,0,0.349999994039536,1.3400000333786,0,0,8,160,1272,1529,"domingo"
"272",2873212765,"4/18/2016",7762,5.23999977111816,5.23999977111816,0,0.0700000002980232,0.280000001192093,4.8899998664856,0,1,6,311,1122,1890,"lunes"
"273",2873212765,"4/19/2016",7948,5.36999988555908,5.36999988555908,0,0,0,5.3600001335144,0,0,0,389,1051,1956,"martes"
"274",2873212765,"4/20/2016",9202,6.30000019073486,6.30000019073486,0,1.50999999046326,0.119999997317791,4.65999984741211,0.00999999977648258,22,5,378,1035,2094,"miércoles"
"275",2873212765,"4/21/2016",8859,5.98000001907349,5.98000001907349,0,0.129999995231628,0.370000004768372,5.46999979019165,0.00999999977648258,2,10,371,1057,1970,"jueves"
"276",2873212765,"4/22/2016",7286,4.90000009536743,4.90000009536743,0,0.46000000834465,0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241,"viernes"
"277",2873212765,"4/23/2016",9317,6.34999990463257,6.34999990463257,0,2.08999991416931,0.230000004172325,4.01999998092651,0.00999999977648258,28,5,330,1077,2021,"sábado"
"278",2873212765,"4/24/2016",6873,4.67999982833862,4.67999982833862,0,3,0.0599999986588955,1.62000000476837,0,46,1,190,1203,1898,"domingo"
"279",2873212765,"4/25/2016",7373,4.94999980926514,4.94999980926514,0,0,0,4.94999980926514,0,0,0,359,1081,1907,"lunes"
"280",2873212765,"4/26/2016",8242,5.53999996185303,5.53999996185303,0,0.119999997317791,0.180000007152557,5.23999977111816,0,2,5,309,1124,1882,"martes"
"281",2873212765,"4/27/2016",3516,2.35999989509583,2.35999989509583,0,0,0,2.35999989509583,0,46,0,197,1197,1966,"miércoles"
"282",2873212765,"4/28/2016",7913,5.40999984741211,5.40999984741211,0,2.16000008583069,0.340000003576279,2.91000008583069,0,28,7,213,1192,1835,"jueves"
"283",2873212765,"4/29/2016",7365,4.94999980926514,4.94999980926514,0,1.36000001430511,1.4099999666214,2.1800000667572,0,20,23,206,1191,1780,"viernes"
"284",2873212765,"4/30/2016",8452,5.67999982833862,5.67999982833862,0,0.330000013113022,1.08000004291534,4.26000022888184,0.00999999977648258,5,20,248,1167,1830,"sábado"
"285",2873212765,"5/1/2016",7399,4.96999979019165,4.96999979019165,0,0.490000009536743,1.03999996185303,3.44000005722046,0,7,18,196,1219,1739,"domingo"
"286",2873212765,"5/2/2016",7525,5.05999994277954,5.05999994277954,0,0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,"lunes"
"287",2873212765,"5/3/2016",7412,4.98000001907349,4.98000001907349,0,0.0599999986588955,0.25,4.65999984741211,0.00999999977648258,1,6,363,1070,1906,"martes"
"288",2873212765,"5/4/2016",8278,5.55999994277954,5.55999994277954,0,0,0,5.55999994277954,0,0,0,420,1020,2015,"miércoles"
"289",2873212765,"5/5/2016",8314,5.6100001335144,5.6100001335144,0,0.779999971389771,0.800000011920929,4.03000020980835,0,13,23,311,1093,1971,"jueves"
"290",2873212765,"5/6/2016",7063,4.75,4.75,0,0,0.119999997317791,4.6100001335144,0.00999999977648258,0,5,370,1065,1910,"viernes"
"291",2873212765,"5/7/2016",4940,3.38000011444092,3.38000011444092,0,2.27999997138977,0.550000011920929,0.550000011920929,0,75,11,52,1302,1897,"sábado"
"292",2873212765,"5/8/2016",8168,5.53999996185303,5.53999996185303,0,2.90000009536743,0,2.64000010490417,0,46,0,326,1068,2096,"domingo"
"293",2873212765,"5/9/2016",7726,5.19000005722046,5.19000005722046,0,0,0,5.19000005722046,0,0,0,345,1095,1906,"lunes"
"294",2873212765,"5/10/2016",8275,5.55999994277954,5.55999994277954,0,0,0,5.55000019073486,0.00999999977648258,0,0,373,1067,1962,"martes"
"295",2873212765,"5/11/2016",6440,4.32999992370605,4.32999992370605,0,0,0,4.32000017166138,0.00999999977648258,0,0,319,1121,1826,"miércoles"
"296",2873212765,"5/12/2016",7566,5.1100001335144,5.1100001335144,0,0,0,5.1100001335144,0,0,0,268,720,1431,"jueves"
"297",3372868164,"4/12/2016",4747,3.24000000953674,3.24000000953674,0,0,0,3.23000001907349,0.00999999977648258,0,0,280,1160,1788,"martes"
"298",3372868164,"4/13/2016",9715,6.63000011444092,6.63000011444092,0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,1045,2093,"miércoles"
"299",3372868164,"4/14/2016",8844,6.03000020980835,6.03000020980835,0,0.340000003576279,1.02999997138977,4.65000009536743,0.00999999977648258,6,25,370,1039,2065,"jueves"
"300",3372868164,"4/15/2016",7451,5.07999992370605,5.07999992370605,0,0,0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908,"viernes"
"301",3372868164,"4/16/2016",6905,4.73000001907349,4.73000001907349,0,0,0,4.69999980926514,0.0299999993294477,0,0,356,1084,1908,"sábado"
"302",3372868164,"4/17/2016",8199,5.88000011444092,5.88000011444092,0,1.4099999666214,0.100000001490116,4.3600001335144,0.00999999977648258,11,2,322,1105,1964,"domingo"
"303",3372868164,"4/18/2016",6798,4.6399998664856,4.6399998664856,0,1.08000004291534,0.200000002980232,3.34999990463257,0,20,7,343,1070,2014,"lunes"
"304",3372868164,"4/19/2016",7711,5.26000022888184,5.26000022888184,0,0,0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985,"martes"
"305",3372868164,"4/20/2016",4880,3.32999992370605,3.32999992370605,0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867,"miércoles"
"306",3372868164,"4/21/2016",8857,6.07000017166138,6.07000017166138,0,1.14999997615814,0.259999990463257,4.6399998664856,0.00999999977648258,18,9,376,1037,2124,"jueves"
"307",3372868164,"4/22/2016",3843,2.61999988555908,2.61999988555908,0,0,0,2.60999989509583,0.00999999977648258,0,0,206,1234,1669,"viernes"
"308",3372868164,"4/23/2016",7396,5.07000017166138,5.07000017166138,0,1.39999997615814,0.0799999982118607,3.57999992370605,0,20,2,303,1115,1995,"sábado"
"309",3372868164,"4/24/2016",6731,4.59000015258789,4.59000015258789,0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,"domingo"
"310",3372868164,"4/25/2016",5995,4.09000015258789,4.09000015258789,0,0,0,4.09000015258789,0,0,0,416,1024,2010,"lunes"
"311",3372868164,"4/26/2016",8283,5.78999996185303,5.78999996185303,0,1.85000002384186,0.0500000007450581,3.86999988555908,0.00999999977648258,22,2,333,1083,2057,"martes"
"312",3372868164,"4/27/2016",7904,5.42000007629395,5.42000007629395,0,1.58000004291534,0.629999995231628,3.19000005722046,0.00999999977648258,24,13,346,1057,2095,"miércoles"
"313",3372868164,"4/28/2016",5512,3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,385,1055,1972,"jueves"
"314",3372868164,"4/29/2016",9135,6.23000001907349,6.23000001907349,0,0,0,6.21999979019165,0.00999999977648258,0,0,402,1038,2044,"viernes"
"315",3372868164,"4/30/2016",5250,3.57999992370605,3.57999992370605,0,1.05999994277954,0.0900000035762787,2.42000007629395,0.00999999977648258,17,4,300,1119,1946,"sábado"
"316",3372868164,"5/1/2016",3077,2.09999990463257,2.09999990463257,0,0,0,2.08999991416931,0,0,0,172,842,1237,"domingo"
"317",3977333714,"4/12/2016",8856,5.98000001907349,5.98000001907349,0,3.05999994277954,0.910000026226044,2.00999999046326,0,44,19,131,777,1450,"martes"
"318",3977333714,"4/13/2016",10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,"miércoles"
"319",3977333714,"4/14/2016",7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,"jueves"
"320",3977333714,"4/15/2016",9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,"viernes"
"321",3977333714,"4/16/2016",13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,"sábado"
"322",3977333714,"4/17/2016",10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,"domingo"
"323",3977333714,"4/18/2016",11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,"lunes"
"324",3977333714,"4/19/2016",12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,"martes"
"325",3977333714,"4/20/2016",11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,"miércoles"
"326",3977333714,"4/21/2016",6093,4.07999992370605,4.07999992370605,0,0,0,4.05999994277954,0,0,0,242,712,1397,"jueves"
"327",3977333714,"4/22/2016",8911,5.96000003814697,5.96000003814697,0,2.32999992370605,0.579999983310699,3.05999994277954,0,33,12,188,731,1481,"viernes"
"328",3977333714,"4/23/2016",12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,"sábado"
"329",3977333714,"4/24/2016",14112,10,10,0,3.26999998092651,4.55999994277954,2.17000007629395,0,30,95,129,660,1655,"domingo"
"330",3977333714,"4/25/2016",11177,8.47999954223633,8.47999954223633,0,5.61999988555908,0.430000007152557,2.41000008583069,0,50,9,133,781,1570,"lunes"
"331",3977333714,"4/26/2016",11388,7.61999988555908,7.61999988555908,0,0.449999988079071,4.21999979019165,2.95000004768372,0,7,95,170,797,1551,"martes"
"332",3977333714,"4/27/2016",7193,5.03999996185303,5.03999996185303,0,0,0.419999986886978,4.61999988555908,0,0,10,176,714,1377,"miércoles"
"333",3977333714,"4/28/2016",7114,4.88000011444092,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,0,15,8,190,804,1407,"jueves"
"334",3977333714,"4/29/2016",10645,7.75,7.75,0,3.74000000953674,1.29999995231628,2.71000003814697,0,36,32,150,744,1545,"viernes"
"335",3977333714,"4/30/2016",13238,9.19999980926514,9.19999980926514,0,3.69000005722046,2.09999990463257,3.41000008583069,0,43,52,194,687,1650,"sábado"
"336",3977333714,"5/1/2016",10414,7.07000017166138,7.07000017166138,0,2.67000007629395,1.98000001907349,2.41000008583069,0,41,40,124,691,1501,"domingo"
"337",3977333714,"5/2/2016",16520,11.0500001907349,11.0500001907349,0,1.53999996185303,6.48000001907349,3.01999998092651,0,24,143,176,713,1760,"lunes"
"338",3977333714,"5/3/2016",14335,9.59000015258789,9.59000015258789,0,3.3199999332428,1.74000000953674,4.53000020980835,0,47,41,258,594,1710,"martes"
"339",3977333714,"5/4/2016",13559,9.4399995803833,9.4399995803833,0,1.80999994277954,4.57999992370605,2.89000010490417,0,14,96,142,852,1628,"miércoles"
"340",3977333714,"5/5/2016",12312,8.57999992370605,8.57999992370605,0,1.75999999046326,4.1100001335144,2.71000003814697,0,14,88,178,680,1618,"jueves"
"341",3977333714,"5/6/2016",11677,8.27999973297119,8.27999973297119,0,3.10999989509583,2.50999999046326,2.67000007629395,0,29,55,168,676,1590,"viernes"
"342",3977333714,"5/7/2016",11550,7.73000001907349,7.73000001907349,0,0,4.13000011444092,3.58999991416931,0,0,86,208,703,1574,"sábado"
"343",3977333714,"5/8/2016",13585,9.09000015258789,9.09000015258789,0,0.680000007152557,5.23999977111816,3.17000007629395,0,9,116,171,688,1633,"domingo"
"344",3977333714,"5/9/2016",14687,10.0799999237061,10.0799999237061,0,0.769999980926514,5.59999990463257,3.54999995231628,0,8,122,151,1159,1667,"lunes"
"345",3977333714,"5/10/2016",13072,8.77999973297119,8.77999973297119,0,0.0700000002980232,5.40000009536743,3.30999994277954,0,1,115,196,676,1630,"martes"
"346",3977333714,"5/11/2016",746,0.5,0.5,0,0.370000004768372,0,0.129999995231628,0,4,0,9,13,52,"miércoles"
"347",4020332650,"4/12/2016",8539,6.11999988555908,6.11999988555908,0,0.150000005960464,0.239999994635582,5.67999982833862,0,4,15,331,712,3654,"martes"
"348",4020332650,"4/13/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1981,"miércoles"
"349",4020332650,"4/14/2016",108,0.0799999982118607,0.0799999982118607,0,0,0,0.0299999993294477,0,0,0,3,1437,2011,"jueves"
"350",4020332650,"4/15/2016",1882,1.35000002384186,1.35000002384186,0,0.209999993443489,0.360000014305115,0.769999980926514,0,36,18,87,1299,2951,"viernes"
"351",4020332650,"4/16/2016",1982,1.41999995708466,1.41999995708466,0,0.449999988079071,0.370000004768372,0.589999973773956,0,65,21,55,1222,3051,"sábado"
"352",4020332650,"4/17/2016",16,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,1438,1990,"domingo"
"353",4020332650,"4/18/2016",62,0.0399999991059303,0.0399999991059303,0,0,0,0.0399999991059303,0,0,0,2,1438,1995,"lunes"
"354",4020332650,"4/19/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"martes"
"355",4020332650,"4/20/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"miércoles"
"356",4020332650,"4/21/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"jueves"
"357",4020332650,"4/22/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"viernes"
"358",4020332650,"4/23/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"sábado"
"359",4020332650,"4/24/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"domingo"
"360",4020332650,"4/25/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"lunes"
"361",4020332650,"4/26/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"martes"
"362",4020332650,"4/27/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"miércoles"
"363",4020332650,"4/28/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"jueves"
"364",4020332650,"4/29/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"viernes"
"365",4020332650,"4/30/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"sábado"
"366",4020332650,"5/1/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"domingo"
"367",4020332650,"5/2/2016",475,0.340000003576279,0.340000003576279,0,0,0.0399999991059303,0.28999999165535,0,0,11,31,1350,2207,"lunes"
"368",4020332650,"5/3/2016",4496,3.22000002861023,3.22000002861023,0,0,0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,"martes"
"369",4020332650,"5/4/2016",10252,7.34999990463257,7.34999990463257,0,0.670000016689301,1.03999996185303,5.57999992370605,0,13,46,346,531,3879,"miércoles"
"370",4020332650,"5/5/2016",11728,8.43000030517578,8.43000030517578,0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,"jueves"
"371",4020332650,"5/6/2016",4369,3.13000011444092,3.13000011444092,0,0,0,3.09999990463257,0.00999999977648258,0,0,177,855,2704,"viernes"
"372",4020332650,"5/7/2016",6132,4.40000009536743,4.40000009536743,0,0,0,3.57999992370605,0,0,0,184,1256,2975,"sábado"
"373",4020332650,"5/8/2016",5862,4.19999980926514,4.19999980926514,0,0,0,4.15000009536743,0,0,0,263,775,3089,"domingo"
"374",4020332650,"5/9/2016",4556,3.26999998092651,3.26999998092651,0,0.200000002980232,0.119999997317791,2.94000005722046,0,3,5,173,1225,2785,"lunes"
"375",4020332650,"5/10/2016",5546,3.98000001907349,3.98000001907349,0,0,0,3.86999988555908,0.0399999991059303,0,0,206,774,2926,"martes"
"376",4020332650,"5/11/2016",3689,2.65000009536743,2.65000009536743,0,0.109999999403954,0.170000001788139,2.32999992370605,0,2,8,134,1296,2645,"miércoles"
"377",4020332650,"5/12/2016",590,0.419999986886978,0.419999986886978,0,0,0,0.409999996423721,0,0,0,21,721,1120,"jueves"
"378",4057192912,"4/12/2016",5394,4.03000020980835,4.03000020980835,0,0,0,3.94000005722046,0,0,0,164,1276,2286,"martes"
